shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,equilibrium_pass,violated_constraints,temperature_min_K,temperature_max_K,minimum_row_capacity_slack,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,5.65,11,300.0,True,,3134.038547416711,77223.85875228366,-6.338253001141147e+30,1.2666551716720979e-210,1.2657309700317522e-210,9.24201640345707e-214,3.5228448361721976e-208,7.246513877203532e-210,1.4047771489892428e-211,0.024879998144852315,0.990633940813357,-6.078829355517311e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,5.65,12,300.0,False,MACRO_MASS_CAP_EXCEEDED,2920.809350649975,77738.35880565207,-6.814889626826961e+33,2.4986869799367215e-209,2.49686754408256e-209,1.8194358541612158e-212,3.5228448361721955e-208,5.317376044382447e-210,1.2929775652613652e-211,-0.09326657344876083,0.8152389800604718,-4.63717468796614e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,5.65,13,300.0,True,,3133.8710571706715,77722.33058317435,-2.9206669829258405e+33,7.302946017921095e-210,7.297626858926241e-210,5.3191589948539426e-213,3.522844836172202e-208,5.3179233621142186e-210,1.2911022423250267e-211,0.037494094879354706,0.9459996483885874,-3.5496847184651015e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,5.65,14,300.0,True,,3133.8625738525366,77296.82631707865,-8.112963841460668e+32,3.152993023046956e-210,3.150696768535332e-210,2.2962545116237356e-213,3.5228448361721946e-208,5.317704993204694e-210,1.2881743949081809e-211,0.06818019338591763,0.9766857468951503,-4.055218342386092e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,5.65,15,300.0,True,,3133.8861435183235,77719.17181218548,-1.0546852993898869e+33,6.335598123792122e-210,6.330982635883076e-210,4.6154879090457766e-213,3.522844836172196e-208,5.3183116934492474e-210,1.2905856669472136e-211,0.04464697897371011,0.9531525324829428,-5.271532629979143e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,5.65,16,300.0,True,,3133.896852747167,77719.43739694462,-1.0141204801825835e+32,6.379451076402555e-210,6.374802995091736e-210,4.648081310818483e-213,3.5228448361721937e-208,5.318587350536334e-210,1.2904649928194231e-211,0.04432271601813706,0.9528282695273697,-5.017185613885249e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,5.65,17,300.0,True,,3133.896281100749,77719.42322033309,-2.852213850513516e+30,6.52066506560261e-210,6.515914130758785e-210,4.750934843824724e-213,3.5228448361722006e-208,5.3185726363731794e-210,1.2905468503503768e-211,0.04327853397837656,0.9517840874876092,-5.318714820875892e-17
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,0,10.0,False,CYCLING_CAPACITY_DEFICIT,3538.2903623876555,77455.42729361722,-5.16587411060785e+46,7.656088201825306e-211,7.652688943527227e-211,3.3992582980788624e-214,3.526648677474007e-208,7.579402578825295e-210,2.32429522936942e-211,0.009556374112124042,0.9943388400536988,-0.0018791392500297933
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,1,10.0,False,CYCLING_CAPACITY_DEFICIT,3916.689419933563,72320.02942125653,-1.5222453593949167e+46,7.584545606687534e-212,7.581579481906667e-212,2.966124780867341e-215,3.5271200824437704e-208,7.503484369307314e-210,2.378896766958897e-211,0.014656708155332437,0.9994391740969071,-0.002880038395545935
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,2,10.0,False,CYCLING_CAPACITY_DEFICIT,3915.6313428238905,72299.57214951477,-7.798573181299686e+45,7.059538300613568e-212,7.05675327196289e-212,2.785028650677383e-215,3.5270896463562834e-208,7.508346532497959e-210,2.3750101443573387e-211,0.014695528898436635,0.9994779948400113,-0.0028170709702187804
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,3,10.0,False,CYCLING_CAPACITY_DEFICIT,3915.4470319855704,72296.0086125381,-3.971211755736709e+45,7.253792260646836e-212,7.250926262432556e-212,2.8659982142799253e-215,3.5270843427759816e-208,7.509194332106038e-210,2.375070871432573e-211,0.014681165130557262,0.999463631072132,-0.0028056361261557324
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,4,10.0,False,CYCLING_CAPACITY_DEFICIT,3915.2828956636913,72292.83513745897,-3.9451389809251895e+44,7.208954337387241e-212,7.206102217934085e-212,2.8521194531549633e-215,3.5270796192735566e-208,7.509949542099345e-210,2.3748915684008153e-211,0.014684480592037606,0.9994669465336123,-0.0027956040258165778
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,5,10.0,False,CYCLING_CAPACITY_DEFICIT,3915.014078501214,72287.63772255286,-1.0059271758533889e+43,7.124249821893424e-212,7.121425004523574e-212,2.8248173698503477e-215,3.5270718823626385e-208,7.511186827862394e-210,2.37384662057897e-211,0.014690743918657455,0.9994732098602321,-0.0027795122010679666
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,6,10.0,False,CYCLING_CAPACITY_DEFICIT,3554.800094356953,77574.26630362148,-1.4393197495009974e+47,5.787618335665079e-211,5.785390237290062e-211,2.2280983750177804e-214,3.5271741354113433e-208,6.414787813080588e-210,2.1924843441353323e-211,0.023955203879382537,0.9957204472776928,-0.003062484655593546
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,7,10.0,False,CYCLING_CAPACITY_DEFICIT,3550.2256701365914,77330.32603778635,-1.4232301092860597e+47,3.336408995466453e-211,3.3350699979701462e-211,1.3389974963066276e-214,3.527029065905149e-208,6.447945319936944e-210,2.1787174224325544e-211,0.02576770757198939,0.9975329509702996,-0.0027533643616409593
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,8,10.0,False,CYCLING_CAPACITY_DEFICIT,3549.517844952312,75909.61892619393,-6.640904638960237e+46,2.8639044714219767e-211,2.8627411642089734e-211,1.1633072130033491e-214,3.526985808531278e-208,6.457866414895556e-210,2.174262112084338e-211,0.02611709274303913,0.9978823361413494,-0.0026607683150660527
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,9,10.0,False,CYCLING_CAPACITY_DEFICIT,3549.9673475043787,75916.98857000086,-3.133929577249511e+46,2.683605859566055e-211,2.68252007627664e-211,1.0857832894150613e-214,3.5270000108021884e-208,6.45460738776439e-210,2.1754273958078147e-211,0.02625041138474041,0.9980156547830507,-0.0026914629044515292
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,10,10.0,False,CYCLING_CAPACITY_DEFICIT,3549.781704702603,75913.94493583657,-3.0108280077689684e+45,2.582082462301758e-211,2.5810360515853703e-211,1.0464107163877666e-214,3.5269941457815693e-208,6.455953042024736e-210,2.1748107458006884e-211,0.02632548107765069,0.9980907244759609,-0.0026789199768968526
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,11,10.0,False,CYCLING_CAPACITY_DEFICIT,3549.2719711333934,75905.58779787543,-7.635021021738928e+43,2.5568339931391285e-211,2.5557931824624345e-211,1.0408106766938624e-214,3.526978038405414e-208,6.459650160030628e-210,2.173191561411268e-211,0.026344150614698972,0.9981093940130091,-0.0026442839039033
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,12,10.0,False,CYCLING_CAPACITY_DEFICIT,3250.855594014602,78308.84222812184,-7.726235282660708e+46,7.646825031188007e-210,7.643371495477694e-210,3.453535710312761e-213,3.5265803099098893e-208,4.400857150754884e-210,1.8012751760289153e-211,0.02045082263270758,0.943456895425245,-0.0012660199043017307
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,13,10.0,False,CYCLING_CAPACITY_DEFICIT,3258.9634128494345,78109.89438833564,-4.3199968528179635e+46,1.675623742557069e-210,1.6749164516160186e-210,7.072909410508157e-214,3.526844165108018e-208,4.3185828534389605e-210,1.8201531793219594e-211,0.06460382175625587,0.9876098945487932,-0.0016740930378978053
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,14,10.0,False,CYCLING_CAPACITY_DEFICIT,3533.087641134045,78010.16974117188,-1.0509731032473251e+46,1.0711094072947905e-210,1.070616150258901e-210,4.932570358894704e-214,3.526500688772073e-208,4.425841706768239e-210,1.7911652082854617e-211,0.06907379682908206,0.9920798696216194,-0.001142166580154545
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,15,10.0,False,CYCLING_CAPACITY_DEFICIT,3257.426630624607,78089.75854284996,-1.0494667577059267e+46,1.5290130881493553e-210,1.528358594069124e-210,6.5449408023124895e-214,3.5267911494405275e-208,4.335050000041514e-210,1.8164258327420187e-211,0.06568790848900287,0.9886939812815403,-0.0015924650246652379
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,16,10.0,False,CYCLING_CAPACITY_DEFICIT,3257.2224355070193,78088.78546755663,-1.0595482899179486e+45,1.5494303704614752e-210,1.5487659130472378e-210,6.6445741423752675e-214,3.526784101158891e-208,4.3372416747236035e-210,1.8156603455448349e-211,0.06553693648111752,0.9885430092736549,-0.0015816177346254696
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,17,10.0,False,CYCLING_CAPACITY_DEFICIT,3256.8570333647663,78099.9095649535,-2.811140814320347e+43,1.6040786091665187e-210,1.603388449368451e-210,6.90159798067711e-214,3.5267714860939374e-208,4.341165766425719e-210,1.815212939196679e-211,0.06513284967864422,0.9881389224711815,-0.0015621562550493986
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,0,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3397.6030468734734,79010.77269193334,-9.261223581934403e+47,2.024434544570398e-210,2.024665579749064e-210,-7.337858506926319e-07,3.531418283296371e-208,6.298566563378462e-210,2.809244675399624e-211,0.0002482083982294745,0.9850306743398042,-0.01026003347041406
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,1,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,5097.537686843327,94769.08732715374,-2.7290356516759105e+47,5.108729035374747e-212,5.126292791648124e-212,-5.730568109963112e-07,3.552823241898576e-208,3.330663268529977e-210,3.829645863940532e-211,0.014839778063076754,0.9996222440046514,-0.02792861739931561
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,2,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4878.242498592146,90755.95289378894,-1.398104721595618e+47,5.65705706332198e-212,5.672483260263968e-212,-5.03194487296715e-07,3.5490394312888352e-208,3.652272126065536e-210,3.7443477232418537e-211,0.014799232910155063,0.9995816988517296,-0.026024493338718164
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,3,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4847.000822704999,90155.97821175847,-7.119468878570183e+46,5.97415863705029e-212,5.989844321561019e-212,-5.116361365304495e-07,3.548471060656408e-208,3.70525726556338e-210,3.7366563526467063e-211,0.014775785391255384,0.9995582513328299,-0.02570661565630936
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,4,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4820.566800393443,89648.33117680275,-7.072726392833813e+45,6.080109886066679e-212,6.09555259240878e-212,-5.036903658078864e-07,3.5479840992101117e-208,3.751730324067765e-210,3.7286769621794705e-211,0.0147679510122438,0.9995504169538185,-0.025429206510774734
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,5,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4779.8581126368135,88866.54910848882,-1.8033959564736464e+44,6.239922870736704e-212,6.254947789690869e-212,-4.900303442672478e-07,3.547223082504806e-208,3.82643107343254e-210,3.7048923529659293e-211,0.014756133921794172,0.9995385998633689,-0.024986392604687237
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,6,100.0,False,IONIZED_H_EXCEEDS_H;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,5269.35899962883,109691.94800688725,-2.5803691148126176e+48,2.584092311312243e-211,2.598838039230266e-211,-4.812867154765663e-06,3.5628977299910077e-208,9.685441516391513e-211,-0.007722463771996311,0.026323994930101662,0.9980892383284118,-0.03218966555719857
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,7,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4172.852377436495,86325.14191951546,-2.551524092229225e+48,3.521315319145097e-211,3.527739527503415e-211,-2.0943512269090486e-06,3.543688942753141e-208,2.7093277547787778e-210,3.1481421021438305e-211,0.025630981838712465,0.9973962252370226,-0.023241858806917495
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,8,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4056.1508983570952,84385.47758361694,-1.1905613905964765e+48,3.541710894240971e-211,3.5466948046449467e-211,-1.623972485705117e-06,3.5409778991226032e-208,3.096185734078309e-210,3.0787857434096438e-211,0.025615900688943698,0.9973811440872539,-0.02115475560848303
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,9,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4094.2826431619837,84956.28258082844,-5.618414596156285e+47,3.159087104219262e-211,3.1639204129299832e-211,-1.5751818513368475e-06,3.5417926723029533e-208,2.974161511854769e-210,3.110176786514488e-211,0.02589882512992082,0.9976640685282311,-0.021815325123776572
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,10,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4079.6024944817705,84600.41508873478,-5.397721808481624e+46,3.1030176406771538e-211,3.107603264238646e-211,-1.4943526966484206e-06,3.5414481680948566e-208,3.0251165784537532e-210,3.103747947576315e-211,0.02594028470991096,0.9977055281082212,-0.02154053589571143
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,11,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4038.727785588335,84095.89264669507,-1.3687835828189285e+45,3.24516904405496e-211,3.2495335423570524e-211,-1.4219944660730747e-06,3.5405589423316467e-208,3.161019849016591e-210,3.0738737852665086e-211,0.02583517335148629,0.9976004167497965,-0.020806263079731987
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,12,100.0,False,IONIZED_H_EXCEEDS_H;MACRO_MASS_CAP_EXCEEDED;CYCLING_CAPACITY_DEFICIT,3138.231533309356,78880.73973483978,-1.522810963571641e+48,2.2394224311468842e-209,2.2394309698404082e-209,-1.721700969687699e-07,3.530509855315935e-208,3.0363977993842814e-210,2.049071103855699e-211,-0.08859623105423119,0.8344098417383061,-0.0071423506610468115
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,13,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3526.4100334677696,81217.54453592536,-8.948908835420125e+47,3.06493825265763e-210,3.06683969387603e-210,-6.178186288134651e-06,3.53538870328955e-208,1.7364816686609857e-210,2.2728649061703007e-211,0.054330779635971334,0.9773368524285088,-0.012913454383410815
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,14,100.0,False,CYCLING_CAPACITY_DEFICIT,3341.171100399496,78534.46743153206,-2.0108926134535116e+47,3.491023054389099e-210,3.490673019035475e-210,3.50035353623488e-214,3.5296376891605494e-208,3.3199191647327576e-210,2.0026228448248673e-211,0.0511801704087751,0.9741862432013124,-0.005844749722430296
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,15,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3480.8387539900837,80346.83887818856,-2.155504548409332e+47,3.135207143861109e-210,3.136596337482905e-210,-4.504621409245201e-06,3.534034138564943e-208,2.0557256542958252e-210,2.229263444261004e-211,0.05381118866227107,0.9768172614548084,-0.0114875112564807
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,16,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3475.513632852536,80245.09468413181,-2.1736569640120357e+46,3.222641859668189e-210,3.2240030322889e-210,-4.412219010201213e-06,3.533873393383745e-208,2.095500521868688e-210,2.220759498215859e-211,0.05316466801361234,0.9761707408061497,-0.011310355262835563
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,17,100.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3466.3510554806203,80070.03030040985,-5.7553915247930724e+44,3.4207257490051705e-210,3.422048652619999e-210,-4.285218027450448e-06,3.533595582546413e-208,2.1652440935140534e-210,2.2134743975671733e-211,0.05169997148614185,0.9747060442786792,-0.011000816482509581
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,0,300.0,False,IONIZED_H_EXCEEDS_H;MACRO_MASS_CAP_EXCEEDED;CYCLING_CAPACITY_DEFICIT,3447.128539786935,79746.87422929768,-2.890588829380779e+48,4.852363437558322e-210,4.853877126166571e-210,-4.8936218782560055e-06,3.533007655123638e-208,5.930170516934067e-210,2.9279896784863426e-211,-0.020662415092438456,0.9641200508491362,-0.012442490777792435
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,1,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-8.517794544021359e+47,-1.1608941580906894e-06,-7.296270266199516e-10,-2.079765830906111e-06,-1.2797146592397666e-19,8.118573652905651e-211,-0.0120529368459639,0.015251041251870049,1.0000335071934447,-0.04174987752895209
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,2,300.0,False,IONIZED_H_EXCEEDS_H;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,11011.02376543469,205794.38997842892,-4.363727810688162e+47,2.5064086963775035e-212,2.562746077475077e-212,-1.8395526382307295e-06,3.5966211636873747e-208,1.502166039274131e-210,-0.00495948446797533,0.015032202069726306,0.999814668011301,-0.03854829394003661
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,3,300.0,False,IONIZED_H_EXCEEDS_H;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,9779.440620683145,181740.608678766,-2.2221099652169954e+47,3.099485180272e-212,3.156846879639442e-212,-1.8729431259167517e-06,3.5919531337348075e-208,1.61178991394869e-210,-0.004373847122963632,0.014988348070827554,0.9997708140124023,-0.03795204206754788
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,4,300.0,False,IONIZED_H_EXCEEDS_H;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,8957.17120983065,166784.38534593122,-2.207520823087807e+46,3.544181538136834e-212,3.600723234955753e-212,-1.8461188329589702e-06,3.588258211865215e-208,1.6996656735991496e-210,-0.007206233907535286,0.01495546577972738,0.999737931721302,-0.037265920343655924
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,5,300.0,False,IONIZED_H_EXCEEDS_H;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,8034.130766796935,150122.85398777373,-5.62871218971734e+44,4.2532986005343455e-212,4.308422624634648e-212,-1.7997493902146326e-06,3.5829766636986997e-208,1.8523270178603925e-210,-0.0058591966130796475,0.014903031364069435,0.999685497305644,-0.03646587519942642
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,6,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-8.053780445929583e+48,-0.00011816695696865542,-0.00010128877610946608,-1.727278965158527e-05,-0.040059409620640876,-0.0001414918923737537,-0.03287875764646578,0.03164544056312388,1.003410683961434,-0.04462211963819476
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,7,300.0,False,IONIZED_H_EXCEEDS_H;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,5358.285738920591,111997.30232748513,-7.963750117512248e+48,3.936703982640427e-211,3.960568090512382e-211,-7.789271677017748e-06,3.564251556821537e-208,8.993081045935223e-211,-1.5601106010678736e-08,0.025323829987540382,0.9970890733858506,-0.03302445595447262
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,8,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4700.598764836103,97622.16961051946,-3.7159490059858896e+48,5.064390586757348e-211,5.083184108749135e-211,-6.132217859184344e-06,3.5541863281030196e-208,1.60178216674761e-210,3.4432452827710723e-211,0.024489981935256276,0.9962552253335665,-0.02923297543682294
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,9,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4862.299593827688,101112.25650332935,-1.753604837071335e+48,4.22724699623491e-211,4.245377436520837e-211,-5.916531576745659e-06,3.5569252630727988e-208,1.3844093316871173e-210,3.496888760898219e-211,0.02510899305934948,0.9968742364576596,-0.030409340054505213
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,10,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4790.942901371364,99546.2432690243,-1.6847227826501808e+47,4.27328896081399e-211,4.290526846044556e-211,-5.62500291927497e-06,3.555740480407017e-208,1.4756407246335527e-210,3.486173096162049e-211,0.025074948137340618,0.9968401915356508,-0.02991708143898403
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,11,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,4626.2519781215915,95986.05376241403,-4.272211440888005e+45,4.791501106412324e-211,4.808008532159016e-211,-5.385926864548437e-06,3.552859592442996e-208,1.715751305227769e-210,3.4356964045890597e-211,0.024691765268359468,0.9964570086666696,-0.028619619012949054
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,12,300.0,False,IONIZED_H_EXCEEDS_H;MACRO_MASS_CAP_EXCEEDED;CYCLING_CAPACITY_DEFICIT,2994.1919371784797,79292.06134162415,-4.851002033557625e+48,5.55239862103332e-209,5.553202172205976e-209,-2.5673673753643066e-05,3.531667415004209e-208,2.687223216434039e-210,2.1059379291971826e-211,-0.3335684363739589,0.5894376364185785,-0.008699878469896309
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,13,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3689.4701693241277,84412.1320935531,-2.8378258281120723e+48,6.18600780854969e-210,6.193769718699454e-210,-2.5284789186001285e-05,3.5399455859315946e-208,8.367416553302027e-211,2.417206794527676e-211,0.031252579001835486,0.9542586517943729,-0.016922173761269158
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,14,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3365.0146376315065,78815.61589385485,-6.424594863557371e+47,8.927314662174212e-210,8.927286371701975e-210,-5.24578483334043e-11,3.530451810353265e-208,3.0546967922834504e-210,2.047919183659015e-211,0.010982466966605242,0.9339885397591425,-0.007025734685032418
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,15,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3594.8968460020064,82591.52479129178,-6.840699711479317e+47,6.743492619677448e-210,6.749472920224404e-210,-1.946088764369925e-05,3.5373559824472177e-208,1.3183332784996018e-210,2.3534327482209937e-211,0.027130355484771777,0.9501364282773092,-0.014772393219767952
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,16,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3584.6010447086283,82393.32290561317,-6.899023557105875e+46,6.981480770199613e-210,6.98739248352771e-210,-1.923446838937432e-05,3.537065323599969e-208,1.3770267407008117e-210,2.3411954063142894e-211,0.025370593906908625,0.948376666699446,-0.01451094572342808
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5.55,17,300.0,False,IONIZED_H_EXCEEDS_H;CYCLING_CAPACITY_DEFICIT,3567.2262251307884,82115.76777636261,-1.8270503992989002e+45,7.501790216933604e-210,7.507635430569953e-210,-1.901197886222713e-05,3.536570785414614e-208,1.4792615612649003e-210,2.33065262041765e-211,0.021523257092227636,0.9445293298847651,-0.014056835731579106
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,5.55,0,10.0,True,,3563.151833674979,78348.46658997434,-1.6225927682921336e+32,7.285430804375068e-211,7.281831191623873e-211,3.5996127511950745e-214,3.525777595033113e-208,7.61284869561536e-210,1.8915258040487258e-211,0.009803784819267811,0.9946129161558713,-6.428619687031202e-18
